clip_stem,vid,match,set_id,rally,ball_round,raw_type_en,player_side,split_bst_baseline,split_v2,aroundhead,backhand
33_2_29_7,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,29,7,lob,Bottom,train,val,0.0,0.0
33_2_29_8,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,29,8,drop,Top,train,val,0.0,0.0
33_2_29_9,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,29,9,net_shot,Bottom,train,val,0.0,0.0
33_2_29_10,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,29,10,rush,Top,train,val,0.0,1.0
33_2_30_1,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,1,short_service,Top,train,val,0.0,1.0
33_2_30_2,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,2,cross_court_net_shot,Bottom,train,val,0.0,0.0
33_2_30_3,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,3,net_shot,Top,train,val,0.0,0.0
33_2_30_4,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,4,net_shot,Bottom,train,val,0.0,1.0
33_2_30_5,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,5,net_shot,Top,train,val,0.0,0.0
33_2_30_6,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,6,net_shot,Bottom,train,val,0.0,0.0
33_2_30_7,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,7,lob,Top,train,val,0.0,1.0
33_2_30_8,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,8,wrist_smash,Bottom,train,val,1.0,0.0
33_2_30_9,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,9,return_net,Top,train,val,0.0,0.0
33_2_30_10,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,10,cross_court_net_shot,Bottom,train,val,0.0,0.0
33_2_30_11,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,11,lob,Top,train,val,0.0,0.0
33_2_30_12,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,12,drop,Bottom,train,val,0.0,0.0
33_2_30_13,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,13,lob,Top,train,val,0.0,1.0
33_2_30_14,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,14,drop,Bottom,train,val,0.0,0.0
33_2_30_15,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,15,lob,Top,train,val,0.0,1.0
33_2_30_16,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,16,wrist_smash,Bottom,train,val,0.0,0.0
33_2_30_17,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,17,cross_court_net_shot,Top,train,val,0.0,1.0
33_2_30_18,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,18,lob,Bottom,train,val,0.0,1.0
33_2_30_19,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,30,19,clear,Top,train,val,1.0,0.0
33_2_31_1,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,31,1,unknown,Bottom,train,,,
33_2_31_2,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,31,2,lob,Top,train,val,0.0,1.0
33_2_31_3,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,31,3,clear,Bottom,train,val,0.0,1.0
33_2_31_4,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,31,4,clear,Top,train,val,1.0,0.0
33_2_31_5,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,31,5,wrist_smash,Bottom,train,val,1.0,0.0
33_2_31_6,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,31,6,return_net,Top,train,val,0.0,1.0
33_2_31_7,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,31,7,lob,Bottom,train,val,0.0,0.0
33_2_31_8,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,31,8,wrist_smash,Top,train,val,1.0,0.0
33_2_32_1,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,32,1,short_service,Bottom,train,val,0.0,1.0
33_2_32_2,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,32,2,lob,Top,train,val,0.0,1.0
33_2_32_3,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,32,3,wrist_smash,Bottom,train,val,1.0,0.0
33_2_33_1,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,33,1,short_service,Top,train,val,0.0,1.0
33_2_33_2,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,33,2,lob,Bottom,train,val,0.0,0.0
33_2_33_3,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,33,3,wrist_smash,Top,train,val,0.0,0.0
33_2_34_1,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,1,short_service,Top,train,val,0.0,1.0
33_2_34_2,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,2,lob,Bottom,train,val,0.0,1.0
33_2_34_3,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,3,drop,Top,train,val,0.0,1.0
33_2_34_4,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,4,net_shot,Bottom,train,val,0.0,0.0
33_2_34_5,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,5,net_shot,Top,train,val,0.0,1.0
33_2_34_6,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,6,lob,Bottom,train,val,0.0,1.0
33_2_34_7,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,7,wrist_smash,Top,train,val,0.0,0.0
33_2_34_8,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,8,return_net,Bottom,train,val,0.0,1.0
33_2_34_9,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,9,cross_court_net_shot,Top,train,val,0.0,0.0
33_2_34_10,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,10,lob,Bottom,train,val,0.0,0.0
33_2_34_11,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,11,wrist_smash,Top,train,val,1.0,0.0
33_2_34_12,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,12,return_net,Bottom,train,val,0.0,0.0
33_2_34_13,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,13,net_shot,Top,train,val,0.0,0.0
33_2_34_14,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,14,lob,Bottom,train,val,0.0,0.0
33_2_34_15,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,15,wrist_smash,Top,train,val,0.0,0.0
33_2_34_16,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,34,16,lob,Bottom,train,val,0.0,1.0
33_2_35_1,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,35,1,short_service,Bottom,train,val,0.0,1.0
33_2_35_2,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,35,2,lob,Top,train,val,0.0,1.0
33_2_35_3,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,35,3,clear,Bottom,train,val,1.0,0.0
33_2_35_4,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,35,4,wrist_smash,Top,train,val,1.0,0.0
33_2_35_5,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,35,5,return_net,Bottom,train,val,0.0,1.0
33_2_35_6,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,35,6,push,Top,train,val,0.0,0.0
33_2_35_7,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,35,7,clear,Bottom,train,val,0.0,0.0
33_2_35_8,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,35,8,smash,Top,train,val,1.0,0.0
33_2_36_1,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,36,1,unknown,Top,train,,,
33_2_36_2,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,36,2,net_shot,Bottom,train,val,0.0,0.0
33_2_36_3,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,36,3,lob,Top,train,val,0.0,0.0
33_2_36_4,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,36,4,drive,Bottom,train,val,0.0,0.0
33_2_36_5,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,36,5,return_net,Top,train,val,0.0,1.0
33_2_36_6,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,36,6,net_shot,Bottom,train,val,0.0,0.0
33_2_36_7,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,36,7,push,Top,train,val,0.0,1.0
33_2_36_8,33,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2,36,8,clear,Bottom,train,val,0.0,1.0
34_1_1_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,1,1,long_service,Bottom,train,val,0.0,0.0
34_1_1_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,1,2,smash,Top,train,val,0.0,0.0
34_1_1_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,1,3,return_net,Bottom,train,val,0.0,1.0
34_1_1_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,1,4,cross_court_net_shot,Top,train,val,0.0,0.0
34_1_1_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,1,5,push,Bottom,train,val,0.0,0.0
34_1_1_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,1,6,clear,Top,train,val,1.0,0.0
34_1_1_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,1,7,clear,Bottom,train,val,1.0,0.0
34_1_1_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,1,8,passive_drop,Top,train,val,0.0,0.0
34_1_1_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,1,9,cross_court_net_shot,Bottom,train,val,0.0,0.0
34_1_1_10,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,1,10,lob,Top,train,val,0.0,0.0
34_1_1_11,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,1,11,drop,Bottom,train,val,0.0,0.0
34_1_2_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,2,1,unknown,Bottom,train,,,
34_1_2_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,2,2,drop,Top,train,val,0.0,0.0
34_1_2_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,2,3,net_shot,Bottom,train,val,0.0,0.0
34_1_2_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,2,4,net_shot,Top,train,val,0.0,1.0
34_1_2_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,2,5,lob,Bottom,train,val,0.0,0.0
34_1_2_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,2,6,clear,Top,train,val,0.0,0.0
34_1_2_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,2,7,clear,Bottom,train,val,1.0,0.0
34_1_2_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,2,8,smash,Top,train,val,1.0,0.0
34_1_2_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,2,9,return_net,Bottom,train,val,0.0,0.0
34_1_3_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,3,1,unknown,Top,train,,,
34_1_3_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,3,2,drop,Bottom,train,val,0.0,0.0
34_1_3_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,3,3,cross_court_net_shot,Top,train,val,0.0,1.0
34_1_3_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,3,4,lob,Bottom,train,val,0.0,1.0
34_1_3_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,3,5,clear,Top,train,val,0.0,0.0
34_1_3_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,3,6,clear,Bottom,train,val,1.0,0.0
34_1_3_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,3,7,passive_drop,Top,train,val,0.0,0.0
34_1_3_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,3,8,lob,Bottom,train,val,0.0,0.0
34_1_3_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,3,9,drop,Top,train,val,1.0,0.0
34_1_3_10,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,3,10,cross_court_net_shot,Bottom,train,val,0.0,0.0
34_1_3_11,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,3,11,net_shot,Top,train,val,0.0,0.0
34_1_4_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,4,1,unknown,Bottom,train,,,
34_1_4_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,4,2,smash,Top,train,val,0.0,0.0
34_1_4_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,4,3,return_net,Bottom,train,val,0.0,1.0
34_1_4_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,4,4,lob,Top,train,val,0.0,0.0
34_1_4_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,4,5,clear,Bottom,train,val,1.0,0.0
34_1_4_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,4,6,clear,Top,train,val,0.0,0.0
34_1_4_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,4,7,wrist_smash,Bottom,train,val,1.0,0.0
34_1_4_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,4,8,return_net,Top,train,val,0.0,0.0
34_1_4_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,4,9,net_shot,Bottom,train,val,0.0,0.0
34_1_5_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,5,1,unknown,Bottom,train,,,
34_1_5_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,5,2,drop,Top,train,val,0.0,0.0
34_1_5_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,5,3,lob,Bottom,train,val,0.0,1.0
34_1_5_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,5,4,clear,Top,train,val,0.0,0.0
34_1_5_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,5,5,drop,Bottom,train,val,0.0,0.0
34_1_5_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,5,6,net_shot,Top,train,val,0.0,1.0
34_1_5_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,5,7,lob,Bottom,train,val,0.0,0.0
34_1_5_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,5,8,clear,Top,train,val,1.0,0.0
34_1_6_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,6,1,unknown,Bottom,train,,,
34_1_6_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,6,2,drop,Top,train,val,0.0,0.0
34_1_6_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,6,3,net_shot,Bottom,train,val,0.0,0.0
34_1_6_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,6,4,push,Top,train,val,0.0,1.0
34_1_6_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,6,5,clear,Bottom,train,val,0.0,0.0
34_1_7_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,1,unknown,Top,train,,,
34_1_7_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,2,push,Bottom,train,val,0.0,0.0
34_1_7_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,3,clear,Top,train,val,0.0,0.0
34_1_7_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,4,back_court_drive,Bottom,train,val,0.0,0.0
34_1_7_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,5,return_net,Top,train,val,0.0,1.0
34_1_7_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,6,lob,Bottom,train,val,0.0,1.0
34_1_7_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,7,smash,Top,train,val,1.0,0.0
34_1_7_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,8,return_net,Bottom,train,val,0.0,0.0
34_1_7_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,9,lob,Top,train,val,0.0,1.0
34_1_7_10,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,10,drop,Bottom,train,val,0.0,0.0
34_1_7_11,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,11,cross_court_net_shot,Top,train,val,0.0,1.0
34_1_7_12,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,12,net_shot,Bottom,train,val,0.0,1.0
34_1_7_13,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,13,lob,Top,train,val,0.0,0.0
34_1_7_14,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,14,wrist_smash,Bottom,train,val,1.0,0.0
34_1_7_15,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,15,return_net,Top,train,val,0.0,1.0
34_1_7_16,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,16,rush,Bottom,train,val,0.0,0.0
34_1_7_17,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,17,return_net,Top,train,val,0.0,0.0
34_1_7_18,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,7,18,net_shot,Bottom,train,val,0.0,1.0
34_1_8_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,8,1,unknown,Top,train,,,
34_1_8_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,8,2,net_shot,Bottom,train,val,0.0,1.0
34_1_8_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,8,3,net_shot,Top,train,val,0.0,1.0
34_1_8_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,8,4,push,Bottom,train,val,0.0,0.0
34_1_8_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,8,5,clear,Top,train,val,0.0,0.0
34_1_8_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,8,6,clear,Bottom,train,val,1.0,0.0
34_1_8_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,8,7,clear,Top,train,val,0.0,0.0
34_1_8_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,8,8,clear,Bottom,train,val,0.0,1.0
34_1_8_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,8,9,smash,Top,train,val,0.0,0.0
34_1_8_10,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,8,10,return_net,Bottom,train,val,0.0,1.0
34_1_8_11,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,8,11,lob,Top,train,val,0.0,0.0
34_1_9_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,9,1,long_service,Bottom,train,val,0.0,0.0
34_1_9_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,9,2,drop,Top,train,val,0.0,0.0
34_1_9_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,9,3,net_shot,Bottom,train,val,0.0,0.0
34_1_9_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,9,4,lob,Top,train,val,0.0,1.0
34_1_9_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,9,5,clear,Bottom,train,val,0.0,0.0
34_1_9_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,9,6,drop,Top,train,val,1.0,0.0
